date,precipitation,temp_max,temp_min,wind,weather,temp_avg,year,month,day,season,temp_avg_imp,precip_imp,temp_avg_7d,precip_7d
2014-06-02,0,23.3,11.1,2.4,sun,17.2,2014,6,2,Summer,17.2,0,15.635714285714286,-4.440892098500626e-16
2014-06-03,0,18.3,11.1,3.2,sun,14.7,2014,6,3,Summer,14.7,0,15.592857142857142,-4.440892098500626e-16
2014-06-04,0,19.4,10,2.6,sun,14.7,2014,6,4,Summer,14.7,0,15.628571428571428,-4.440892098500626e-16
2014-06-05,0,22.2,10,2.4,sun,16.1,2014,6,5,Summer,16.1,0,15.785714285714286,-4.440892098500626e-16
2014-06-06,0,25,10.6,3.2,sun,17.8,2014,6,6,Summer,17.8,0,16.22142857142857,-4.440892098500626e-16
2014-06-07,0,24.4,13.3,3.1,sun,18.85,2014,6,7,Summer,18.85,0,16.535714285714285,-4.440892098500626e-16
2014-06-08,0,23.3,12.2,2.1,sun,17.75,2014,6,8,Summer,17.75,0,16.72857142857143,-4.440892098500626e-16
2014-06-09,0,21.1,13.3,3.6,sun,17.200000000000003,2014,6,9,Summer,17.200000000000003,0,16.72857142857143,-4.440892098500626e-16
2014-06-10,0,20,12.2,2.9,sun,16.1,2014,6,10,Summer,16.1,0,16.92857142857143,-4.440892098500626e-16
2014-06-11,0,23.9,11.1,2.7,sun,17.5,2014,6,11,Summer,17.5,0,17.32857142857143,-4.440892098500626e-16
2014-06-12,1.8,21.7,12.2,4,rain,16.95,2014,6,12,Summer,16.95,1.8,17.45,1.7999999999999996
2014-06-13,6.4,15.6,11.1,5,rain,13.35,2014,6,13,Summer,13.35,6.4,16.814285714285713,8.2
2014-06-14,0,17.8,11.7,3.2,sun,14.75,2014,6,14,Summer,14.75,0,16.22857142857143,8.2
2014-06-15,0.5,18.3,10,3.6,rain,14.15,2014,6,15,Summer,14.15,0.5,15.714285714285714,8.7
2014-06-16,3.6,17.8,8.9,2.4,rain,13.350000000000001,2014,6,16,Summer,13.350000000000001,3.6,15.164285714285715,12.3
2014-06-17,1.3,17.8,10,3,rain,13.9,2014,6,17,Summer,13.9,1.3,14.85,13.6
2014-06-18,0,18.9,11.1,2.7,sun,15,2014,6,18,Summer,15,0,14.492857142857144,13.6
2014-06-19,0.8,25.6,11.7,3.7,rain,18.65,2014,6,19,Summer,18.65,0.8,14.735714285714286,12.6
2014-06-20,0.3,20,10,3.4,rain,15,2014,6,20,Summer,15,0.3,14.971428571428572,6.5
2014-06-21,0,22.2,10.6,3.6,sun,16.4,2014,6,21,Summer,16.4,0,15.207142857142857,6.5
2014-06-22,0,25,11.1,2.7,sun,18.05,2014,6,22,Summer,18.05,0,15.764285714285714,6
2014-06-23,0,25,13.3,2.5,sun,19.15,2014,6,23,Summer,19.15,0,16.59285714285714,2.3999999999999995
2014-06-24,0,24.4,14.4,2.5,sun,19.4,2014,6,24,Summer,19.4,0,17.378571428571426,1.0999999999999994
2014-06-25,0,26.1,13.9,2.4,sun,20,2014,6,25,Summer,20,0,18.09285714285714,1.0999999999999994
2014-06-26,0,21.1,14.4,4.1,sun,17.75,2014,6,26,Summer,17.75,0,17.964285714285715,0.2999999999999994
2014-06-27,1.8,21.1,13.9,4.5,rain,17.5,2014,6,27,Summer,17.5,1.8,18.321428571428573,1.7999999999999994
2014-06-28,2.3,20,13.3,4.3,rain,16.65,2014,6,28,Summer,16.65,2.3,18.357142857142858,4.1
2014-06-29,0,20.6,12.8,3.2,sun,16.700000000000003,2014,6,29,Summer,16.700000000000003,0,18.164285714285715,4.1
2014-06-30,0,25.6,12.8,4.4,sun,19.200000000000003,2014,6,30,Summer,19.200000000000003,0,18.17142857142857,4.1
2014-07-01,0,34.4,15.6,3.5,sun,25,2014,7,1,Summer,25,0,18.97142857142857,4.1
2014-07-02,0,27.2,14.4,3.6,sun,20.8,2014,7,2,Summer,20.8,0,19.085714285714285,4.1
2014-07-03,0,21.7,13.9,3.1,sun,17.8,2014,7,3,Summer,17.8,0,19.092857142857145,4.1
2014-07-04,0,23.9,13.9,3.6,sun,18.9,2014,7,4,Summer,18.9,0,19.292857142857144,2.299999999999999
2014-07-05,0,24.4,13.3,2.2,fog,18.85,2014,7,5,Summer,18.85,0,19.607142857142858,-6.661338147750939e-16
2014-07-06,0,28.9,15,3,sun,21.95,2014,7,6,Summer,21.95,0,20.357142857142858,-6.661338147750939e-16
2014-07-07,0,27.2,17.8,4.1,fog,22.5,2014,7,7,Summer,22.5,0,20.82857142857143,-6.661338147750939e-16
2014-07-08,0,30,15.6,3.5,sun,22.8,2014,7,8,Summer,22.8,0,20.514285714285712,-6.661338147750939e-16
2014-07-09,0,26.7,13.9,2.3,sun,20.3,2014,7,9,Summer,20.3,0,20.442857142857143,-6.661338147750939e-16
2014-07-10,0,28.9,12.8,2.2,fog,20.85,2014,7,10,Summer,20.85,0,20.87857142857143,-6.661338147750939e-16
2014-07-11,0,31.1,15,2.2,sun,23.05,2014,7,11,Summer,23.05,0,21.47142857142857,-6.661338147750939e-16
2014-07-12,0,32.2,16.7,2.2,sun,24.450000000000003,2014,7,12,Summer,24.450000000000003,0,22.271428571428572,-6.661338147750939e-16
2014-07-13,0,29.4,15,2.6,sun,22.2,2014,7,13,Summer,22.2,0,22.307142857142857,-6.661338147750939e-16
2014-07-14,0,27.8,15,2.8,sun,21.4,2014,7,14,Summer,21.4,0,22.150000000000002,-6.661338147750939e-16
2014-07-15,0,31.1,13.9,2.3,sun,22.5,2014,7,15,Summer,22.5,0,22.107142857142858,-6.661338147750939e-16
2014-07-16,0,31.1,14.4,2.4,sun,22.75,2014,7,16,Summer,22.75,0,22.45714285714286,-6.661338147750939e-16
2014-07-17,0,26.7,13.9,3.7,sun,20.3,2014,7,17,Summer,20.3,0,22.37857142857143,-6.661338147750939e-16
2014-07-18,0,23.9,11.7,2.8,sun,17.799999999999997,2014,7,18,Summer,17.799999999999997,0,21.62857142857143,-6.661338147750939e-16
2014-07-19,0,25.6,15,5.4,fog,20.3,2014,7,19,Summer,20.3,0,21.035714285714285,-6.661338147750939e-16
2014-07-20,0,19.4,14.4,2.8,sun,16.9,2014,7,20,Summer,16.9,0,20.27857142857143,-6.661338147750939e-16
2014-07-21,0,23.9,13.3,2.2,sun,18.6,2014,7,21,Summer,18.6,0,19.87857142857143,-6.661338147750939e-16
2014-07-22,0.3,21.1,13.3,1.1,rain,17.200000000000003,2014,7,22,Summer,17.200000000000003,0.3,19.12142857142857,0.2999999999999993
2014-07-23,19.3,18.9,13.3,3.3,rain,16.1,2014,7,23,Summer,16.1,19.3,18.17142857142857,19.6
2014-07-24,0,20.6,12.8,4.7,sun,16.700000000000003,2014,7,24,Summer,16.700000000000003,0,17.65714285714286,19.6
2014-07-25,0,22.8,12.2,2.7,sun,17.5,2014,7,25,Summer,17.5,0,17.614285714285717,19.6
2014-07-26,0,26.1,13.3,3.6,sun,19.700000000000003,2014,7,26,Summer,19.700000000000003,0,17.528571428571432,19.6
2014-07-27,0,28.3,15,4.1,sun,21.65,2014,7,27,Summer,21.65,0,18.20714285714286,19.6
2014-07-28,0,30.6,15,3.7,sun,22.8,2014,7,28,Summer,22.8,0,18.807142857142857,19.6
2014-07-29,0,30,15.6,2.8,sun,22.8,2014,7,29,Summer,22.8,0,19.607142857142858,19.3
2014-07-30,0,29.4,14.4,3.4,sun,21.9,2014,7,30,Summer,21.9,0,20.435714285714287,-6.661338147750939e-16
2014-07-31,0,30.6,17.8,4.1,sun,24.200000000000003,2014,7,31,Summer,24.200000000000003,0,21.50714285714286,-6.661338147750939e-16
2014-08-01,0,28.9,15,3.3,sun,21.95,2014,8,1,Summer,21.95,0,22.142857142857142,-6.661338147750939e-16
2014-08-02,0.5,29.4,15.6,1.7,rain,22.5,2014,8,2,Summer,22.5,0.5,22.542857142857144,0.49999999999999933
2014-08-03,0,31.7,14.4,2.6,sun,23.05,2014,8,3,Summer,23.05,0,22.742857142857144,0.49999999999999933
2014-08-04,0,32.8,16.1,2.6,sun,24.45,2014,8,4,Summer,24.45,0,22.978571428571428,0.49999999999999933
2014-08-05,0,25,13.9,2.7,sun,19.45,2014,8,5,Summer,19.45,0,22.5,0.49999999999999933
2014-08-06,0,26.1,15,2.2,fog,20.55,2014,8,6,Summer,20.55,0,22.307142857142857,0.49999999999999933
2014-08-07,0,25.6,13.3,2.4,fog,19.450000000000003,2014,8,7,Summer,19.450000000000003,0,21.62857142857143,0.49999999999999933
2014-08-08,0,25.6,13.3,2.9,sun,19.450000000000003,2014,8,8,Summer,19.450000000000003,0,21.271428571428572,0.49999999999999933
2014-08-09,0,27.2,15.6,4.1,sun,21.4,2014,8,9,Summer,21.4,0,21.114285714285717,-6.661338147750939e-16
2014-08-10,0,30.6,13.9,3.4,sun,22.25,2014,8,10,Summer,22.25,0,21,-6.661338147750939e-16
2014-08-11,0.5,35.6,17.8,2.6,rain,26.700000000000003,2014,8,11,Summer,26.700000000000003,0.5,21.321428571428573,0.49999999999999933
2014-08-12,12.7,27.2,17.2,3.1,rain,22.2,2014,8,12,Summer,22.2,12.7,21.714285714285715,13.2
2014-08-13,21.6,23.3,15,2.7,rain,19.15,2014,8,13,Summer,19.15,21.6,21.514285714285712,34.8
2014-08-14,0,21.1,17.2,0.6,sun,19.15,2014,8,14,Summer,19.15,0,21.47142857142857,34.8
2014-08-15,1,24.4,16.7,1.5,rain,20.549999999999997,2014,8,15,Summer,20.549999999999997,1,21.62857142857143,35.8
2014-08-16,0,25.6,15.6,2.2,sun,20.6,2014,8,16,Summer,20.6,0,21.514285714285712,35.8
2014-08-17,0,27.8,15,2.8,sun,21.4,2014,8,17,Summer,21.4,0,21.392857142857142,35.8
2014-08-18,0,29.4,15.6,3.3,sun,22.5,2014,8,18,Summer,22.5,0,20.79285714285714,35.3
2014-08-19,0,27.2,15.6,2.4,sun,21.4,2014,8,19,Summer,21.4,0,20.678571428571427,22.6
2014-08-20,0,21.7,13.9,3.6,sun,17.8,2014,8,20,Summer,17.8,0,20.485714285714288,0.9999999999999993
2014-08-21,0,21.1,11.1,1.7,sun,16.1,2014,8,21,Summer,16.1,0,20.05,0.9999999999999993
2014-08-22,0,23.9,13.3,2.9,sun,18.6,2014,8,22,Summer,18.6,0,19.771428571428572,-6.661338147750939e-16
2014-08-23,0,27.8,13.9,2,sun,20.85,2014,8,23,Summer,20.85,0,19.807142857142857,-6.661338147750939e-16
2014-08-24,0,25,13.3,2.3,sun,19.15,2014,8,24,Summer,19.15,0,19.485714285714288,-6.661338147750939e-16
2014-08-25,0,28.9,14.4,2,sun,21.65,2014,8,25,Summer,21.65,0,19.364285714285717,-6.661338147750939e-16
2014-08-26,0,31.1,15.6,1.8,sun,23.35,2014,8,26,Summer,23.35,0,19.642857142857142,-6.661338147750939e-16
2014-08-27,0,28.9,16.1,1.6,sun,22.5,2014,8,27,Summer,22.5,0,20.314285714285717,-6.661338147750939e-16
2014-08-28,0,23.3,14.4,2.3,sun,18.85,2014,8,28,Summer,18.85,0,20.70714285714286,-6.661338147750939e-16
2014-08-29,0,22.8,15,3.4,sun,18.9,2014,8,29,Summer,18.9,0,20.75,-6.661338147750939e-16
2014-08-30,8.4,17.8,15,2.2,rain,16.4,2014,8,30,Summer,16.4,8.4,20.114285714285717,8.4
2014-08-31,1.3,21.1,13.9,1.9,rain,17.5,2014,8,31,Summer,17.5,1.3,19.87857142857143,9.7
2014-09-01,0,23.3,12.8,2.5,sun,18.05,2014,9,1,Autumn,18.05,0,19.364285714285717,9.7
2014-09-02,3,20,13.9,4.3,rain,16.95,2014,9,2,Autumn,16.95,3,18.45,12.7
2014-09-03,0,20.6,12.8,2.7,sun,16.700000000000003,2014,9,3,Autumn,16.700000000000003,0,17.621428571428574,12.7
2014-09-04,0,23.9,11.1,3.1,fog,17.5,2014,9,4,Autumn,17.5,0,17.428571428571427,12.7
2014-09-05,0,27.8,13.9,6.5,fog,20.85,2014,9,5,Autumn,20.85,0,17.70714285714286,12.7
2014-09-06,0,32.2,15,2.9,sun,23.6,2014,9,6,Autumn,23.6,0,18.735714285714288,4.299999999999999
2014-09-07,0,28.3,13.3,2.1,sun,20.8,2014,9,7,Autumn,20.8,0,19.20714285714286,2.999999999999999
2014-09-08,0,21.1,13.3,2.8,sun,17.200000000000003,2014,9,8,Autumn,17.200000000000003,0,19.08571428571429,2.999999999999999
2014-09-09,0,21.7,13.3,2.3,sun,17.5,2014,9,9,Autumn,17.5,0,19.164285714285715,-6.661338147750939e-16
2014-09-10,0,22.2,12.2,3.9,sun,17.2,2014,9,10,Autumn,17.2,0,19.235714285714288,-6.661338147750939e-16
2014-09-11,0,24.4,12.8,5.3,sun,18.6,2014,9,11,Autumn,18.6,0,19.392857142857142,-6.661338147750939e-16
2014-09-12,0,24.4,12.8,5.9,sun,18.6,2014,9,12,Autumn,18.6,0,19.071428571428573,-6.661338147750939e-16
2014-09-13,0,28.3,10,4.2,sun,19.15,2014,9,13,Autumn,19.15,0,18.435714285714287,-6.661338147750939e-16
2014-09-14,0,30,11.7,1.8,sun,20.85,2014,9,14,Autumn,20.85,0,18.442857142857143,-6.661338147750939e-16
2014-09-15,0,30.6,12.2,1.2,sun,21.4,2014,9,15,Autumn,21.4,0,19.042857142857144,-6.661338147750939e-16
2014-09-16,0,22.2,13.9,2.8,sun,18.05,2014,9,16,Autumn,18.05,0,19.12142857142857,-6.661338147750939e-16
2014-09-17,0.5,22.8,14.4,2.3,rain,18.6,2014,9,17,Autumn,18.6,0.5,19.321428571428573,0.49999999999999933
2014-09-18,0.3,19.4,15,3.1,rain,17.2,2014,9,18,Autumn,17.2,0.3,19.12142857142857,0.7999999999999994
2014-09-19,0,23.9,16.1,2.8,sun,20,2014,9,19,Autumn,20,0,19.321428571428573,0.7999999999999994
2014-09-20,0,24.4,14.4,4.4,fog,19.4,2014,9,20,Autumn,19.4,0,19.357142857142858,0.7999999999999994
2014-09-21,0,26.1,12.8,3,sun,19.450000000000003,2014,9,21,Autumn,19.450000000000003,0,19.157142857142855,0.7999999999999994
2014-09-22,0.3,22.2,15,2.1,rain,18.6,2014,9,22,Autumn,18.6,0.3,18.75714285714286,1.0999999999999992
2014-09-23,18.3,18.9,14.4,2.5,rain,16.65,2014,9,23,Autumn,16.65,18.3,18.557142857142857,19.4
2014-09-24,20.3,18.9,14.4,2.7,rain,16.65,2014,9,24,Autumn,16.65,20.3,18.27857142857143,39.2
2014-09-25,4.3,21.7,14.4,2.5,rain,18.05,2014,9,25,Autumn,18.05,4.3,18.400000000000002,43.2
2014-09-26,8.9,20,13.9,3.3,rain,16.95,2014,9,26,Autumn,16.95,8.9,17.964285714285715,52.1
2014-09-27,0,20.6,11.7,3.2,fog,16.15,2014,9,27,Autumn,16.15,0,17.5,52.1
2014-09-28,0,18.9,12.2,2,fog,15.549999999999999,2014,9,28,Autumn,15.549999999999999,0,16.942857142857143,52.1
2014-09-29,0.8,16.7,11.1,3.5,rain,13.899999999999999,2014,9,29,Autumn,13.899999999999999,0.8,16.27142857142857,52.6
2014-09-30,0,19.4,12.2,2.6,sun,15.799999999999999,2014,9,30,Autumn,15.799999999999999,0,16.15,34.3
2014-10-01,0,18.3,11.1,2.1,sun,14.7,2014,10,1,Autumn,14.7,0,15.87142857142857,14
2014-10-02,0,19.4,10,2,sun,14.7,2014,10,2,Autumn,14.7,0,15.392857142857142,9.7
2014-10-03,0,22.2,8.9,1,sun,15.55,2014,10,3,Autumn,15.55,0,15.192857142857141,0.7999999999999995
2014-10-04,0,21.7,12.2,1.2,sun,16.95,2014,10,4,Autumn,16.95,0,15.307142857142855,0.7999999999999995
2014-10-05,0,23.9,11.7,1.4,fog,17.799999999999997,2014,10,5,Autumn,17.799999999999997,0,15.628571428571428,0.7999999999999995
2014-10-06,0,25.6,13.3,2.5,fog,19.450000000000003,2014,10,6,Autumn,19.450000000000003,0,16.42142857142857,-5.551115123125783e-16
2014-10-07,0,18.9,13.9,1,fog,16.4,2014,10,7,Autumn,16.4,0,16.507142857142856,-5.551115123125783e-16
2014-10-08,0,20.6,12.8,1.8,fog,16.700000000000003,2014,10,8,Autumn,16.700000000000003,0,16.79285714285714,-5.551115123125783e-16
2014-10-09,0,17.2,11.1,1,fog,14.149999999999999,2014,10,9,Autumn,14.149999999999999,0,16.714285714285715,-5.551115123125783e-16
2014-10-10,0.3,18.3,10,3.8,rain,14.15,2014,10,10,Autumn,14.15,0.3,16.514285714285712,0.29999999999999943
2014-10-11,7.4,18.3,11.7,3.5,rain,15,2014,10,11,Autumn,15,7.4,16.235714285714288,7.7
2014-10-12,0,17.8,11.7,2.1,sun,14.75,2014,10,12,Autumn,14.75,0,15.8,7.7
2014-10-13,7.6,21.1,10,3.1,rain,15.55,2014,10,13,Autumn,15.55,7.6,15.242857142857144,15.299999999999999
2014-10-14,7.1,16.7,11.7,2.2,rain,14.2,2014,10,14,Autumn,14.2,7.1,14.928571428571429,22.4
2014-10-15,8.6,16.1,11.7,4.7,rain,13.9,2014,10,15,Autumn,13.9,8.6,14.528571428571428,31
2014-10-16,0,20.6,11.1,3.3,sun,15.850000000000001,2014,10,16,Autumn,15.850000000000001,0,14.771428571428572,31
2014-10-17,3.3,16.7,11.7,3,rain,14.2,2014,10,17,Autumn,14.2,3.3,14.778571428571428,34
2014-10-18,15,19.4,13.9,1.9,rain,16.65,2014,10,18,Autumn,16.65,15,15.014285714285714,41.6
2014-10-19,0,22.2,12.8,3.2,sun,17.5,2014,10,19,Autumn,17.5,0,15.407142857142857,41.6
2014-10-20,11.7,16.1,12.2,3.1,rain,14.15,2014,10,20,Autumn,14.15,11.7,15.207142857142857,45.699999999999996
2014-10-21,1,16.1,11.7,4.7,rain,13.9,2014,10,21,Autumn,13.9,1,15.164285714285715,39.6
2014-10-22,32,15.6,11.7,5,rain,13.649999999999999,2014,10,22,Autumn,13.649999999999999,32,15.12857142857143,63
2014-10-23,9.4,14.4,8.3,4.6,rain,11.350000000000001,2014,10,23,Autumn,11.350000000000001,9.4,14.485714285714286,72.39999999999999
2014-10-24,4.1,14.4,8.9,3.2,rain,11.65,2014,10,24,Autumn,11.65,4.1,14.12142857142857,73.2
2014-10-25,6.1,16.7,8.3,5.4,rain,12.5,2014,10,25,Autumn,12.5,6.1,13.528571428571428,64.3
2014-10-26,1.5,12.8,7.8,5,rain,10.3,2014,10,26,Autumn,10.3,1.5,12.5,65.8
2014-10-27,0.8,15.6,6.7,2.4,rain,11.15,2014,10,27,Autumn,11.15,0.8,12.071428571428571,54.9
2014-10-28,12.7,15,9.4,3.9,rain,12.2,2014,10,28,Autumn,12.2,12.7,11.828571428571427,66.6
2014-10-29,0.5,16.7,11.7,3.1,rain,14.2,2014,10,29,Autumn,14.2,0.5,11.907142857142858,35.099999999999994
2014-10-30,25.4,15.6,11.1,3.2,rain,13.35,2014,10,30,Autumn,13.35,25.4,12.192857142857141,51.099999999999994
2014-10-31,17,12.8,8.3,2,rain,10.55,2014,10,31,Autumn,10.55,17,12.035714285714286,63.99999999999999
2014-11-01,0,11.1,7.2,1.2,fog,9.15,2014,11,1,Autumn,9.15,0,11.557142857142859,57.9
2014-11-02,1.8,13.3,7.2,2.9,rain,10.25,2014,11,2,Autumn,10.25,1.8,11.549999999999999,58.199999999999996
2014-11-03,10.9,13.9,11.1,4.8,rain,12.5,2014,11,3,Autumn,12.5,10.9,11.742857142857144,68.3
2014-11-04,4.1,14.4,10.6,3.3,rain,12.5,2014,11,4,Autumn,12.5,4.1,11.785714285714286,59.699999999999996
2014-11-05,4.8,15,10.6,2.1,rain,12.8,2014,11,5,Autumn,12.8,4.8,11.585714285714287,63.99999999999999
2014-11-06,4.1,16.7,10.6,6.7,rain,13.649999999999999,2014,11,6,Autumn,13.649999999999999,4.1,11.62857142857143,42.699999999999996
2014-11-07,0,14.4,7.2,2.3,sun,10.8,2014,11,7,Autumn,10.8,0,11.664285714285715,25.7
2014-11-08,0,12.8,3.9,0.8,fog,8.35,2014,11,8,Autumn,8.35,0,11.549999999999999,25.7
2014-11-09,5.1,13.3,7.8,3,rain,10.55,2014,11,9,Autumn,10.55,5.1,11.592857142857143,29
2014-11-10,0,11.1,5.6,3.9,sun,8.35,2014,11,10,Autumn,8.35,0,11,18.099999999999998
2014-11-11,0,7.8,1.1,7.7,sun,4.45,2014,11,11,Autumn,4.45,0,9.85,13.999999999999998
2014-11-12,0,6.7,0,7.6,sun,3.35,2014,11,12,Autumn,3.35,0,8.5,9.2
2014-11-13,0,7.2,0.6,4.7,sun,3.9,2014,11,13,Autumn,3.9,0,7.107142857142857,5.1
2014-11-14,0,7.2,-2.1,4.5,sun,2.55,2014,11,14,Autumn,2.55,0,5.928571428571429,5.1
2014-11-15,0,8.3,-1.6,4.2,sun,3.3500000000000005,2014,11,15,Autumn,3.3500000000000005,0,5.214285714285714,5.1
2014-11-16,0,9.4,-2.1,4.2,sun,3.6500000000000004,2014,11,16,Autumn,3.6500000000000004,0,4.228571428571429,-1.6653345369377348e-16
2014-11-17,0,10.6,-2.1,1.9,sun,4.25,2014,11,17,Autumn,4.25,0,3.6428571428571432,-1.6653345369377348e-16
2014-11-18,0,7.2,-0.5,0.9,sun,3.35,2014,11,18,Autumn,3.35,0,3.485714285714286,-1.6653345369377348e-16
2014-11-19,0,11.1,2.2,1.9,sun,6.65,2014,11,19,Autumn,6.65,0,3.9571428571428577,-1.6653345369377348e-16
2014-11-20,3.6,11.1,5.6,2.1,rain,8.35,2014,11,20,Autumn,8.35,3.6,4.5928571428571425,3.6
2014-11-21,15.2,11.1,8.3,4.7,rain,9.7,2014,11,21,Autumn,9.7,15.2,5.614285714285715,18.8
2014-11-22,0.5,9.4,6.7,4.7,rain,8.05,2014,11,22,Autumn,8.05,0.5,6.285714285714286,19.3
2014-11-23,11.9,12.8,5.6,5.1,rain,9.2,2014,11,23,Autumn,9.2,11.9,7.078571428571428,31.2
2014-11-24,1.3,11.7,4.4,3.8,rain,8.05,2014,11,24,Autumn,8.05,1.3,7.621428571428572,32.5
2014-11-25,18.3,13.9,9.4,4.5,rain,11.65,2014,11,25,Autumn,11.65,18.3,8.807142857142857,50.8
2014-11-26,0.3,15,12.2,3.9,rain,13.6,2014,11,26,Autumn,13.6,0.3,9.799999999999999,51.1
2014-11-27,3.3,14.4,11.7,6.6,rain,13.05,2014,11,27,Autumn,13.05,3.3,10.471428571428572,50.8
2014-11-28,34.3,12.8,3.3,5.8,rain,8.05,2014,11,28,Autumn,8.05,34.3,10.235714285714286,69.89999999999999
2014-11-29,3.6,4.4,-4.3,5.3,snow,0.050000000000000266,2014,11,29,Autumn,0.050000000000000266,3.6,9.092857142857143,73
2014-11-30,0,2.8,-4.9,4.4,sun,-1.0500000000000003,2014,11,30,Autumn,-1.0500000000000003,0,7.628571428571429,61.099999999999994
2014-12-01,0,4.4,-3.2,2.2,sun,0.6000000000000001,2014,12,1,Winter,0.6000000000000001,0,6.564285714285715,59.8
2014-12-02,0,5.6,-3.2,5.7,fog,1.1999999999999997,2014,12,2,Winter,1.1999999999999997,0,5.071428571428571,41.5
2014-12-03,0,10,0,3.6,sun,5,2014,12,3,Winter,5,0,3.842857142857143,41.199999999999996
2014-12-04,0.8,8.3,3.9,1.1,rain,6.1000000000000005,2014,12,4,Winter,6.1000000000000005,0.8,2.8500000000000005,38.699999999999996
2014-12-05,3,12.8,6.7,3.1,rain,9.75,2014,12,5,Winter,9.75,3,3.092857142857143,7.3999999999999995
2014-12-06,7.4,11.7,7.8,3.6,rain,9.75,2014,12,6,Winter,9.75,7.4,4.478571428571429,11.2
2014-12-07,0,14.4,6.1,2.8,sun,10.25,2014,12,7,Winter,10.25,0,6.0928571428571425,11.2
2014-12-08,9.1,14.4,8.9,4.2,rain,11.65,2014,12,8,Winter,11.65,9.1,7.671428571428572,20.3
2014-12-09,9.9,16.1,10.6,5.1,rain,13.350000000000001,2014,12,9,Winter,13.350000000000001,9.9,9.407142857142858,30.2
2014-12-10,13,18.9,10,6.7,rain,14.45,2014,12,10,Winter,14.45,13,10.757142857142856,43.2
2014-12-11,6.9,14.4,8.3,6.4,rain,11.350000000000001,2014,12,11,Winter,11.350000000000001,6.9,11.507142857142856,49.3
2014-12-12,0,11.1,7.2,3.7,sun,9.15,2014,12,12,Winter,9.15,0,11.421428571428573,46.3
2014-12-13,0,10,3.9,1.1,fog,6.95,2014,12,13,Winter,6.95,0,11.021428571428572,38.9
2014-12-14,0,12.8,1.7,3.5,fog,7.25,2014,12,14,Winter,7.25,0,10.592857142857143,38.9
2014-12-15,0,12.2,6.7,5.9,sun,9.45,2014,12,15,Winter,9.45,0,10.278571428571428,29.8
2014-12-16,0,10,8.3,4,sun,9.15,2014,12,16,Winter,9.15,0,9.678571428571429,19.9
2014-12-17,2.8,8.9,6.1,1.6,rain,7.5,2014,12,17,Winter,7.5,2.8,8.685714285714287,9.700000000000001
2014-12-18,13,9.4,6.7,3.1,rain,8.05,2014,12,18,Winter,8.05,13,8.214285714285714,15.8
2014-12-19,3,11.1,7.2,4.3,rain,9.15,2014,12,19,Winter,9.15,3,8.214285714285714,18.8
2014-12-20,19.6,12.8,6.7,5.5,rain,9.75,2014,12,20,Winter,9.75,19.6,8.614285714285716,38.4
2014-12-21,0,12.8,10,5.2,sun,11.4,2014,12,21,Winter,11.4,0,9.207142857142857,38.4
2014-12-22,0,10.6,6.1,1.5,sun,8.35,2014,12,22,Winter,8.35,0,9.05,38.4
2014-12-23,20.6,12.2,5,3.8,rain,8.6,2014,12,23,Winter,8.6,20.6,8.971428571428572,59
2014-12-24,5.3,7.2,3.9,1.8,rain,5.55,2014,12,24,Winter,5.55,5.3,8.692857142857143,61.5
2014-12-25,0,7.8,2.8,2.2,fog,5.3,2014,12,25,Winter,5.3,0,8.3,48.5
2014-12-26,0,5.6,1.7,1.2,fog,3.65,2014,12,26,Winter,3.65,0,7.514285714285714,45.5
2014-12-27,3.3,9.4,4.4,4.9,rain,6.9,2014,12,27,Winter,6.9,3.3,7.107142857142857,29.200000000000003
2014-12-28,4.1,6.7,2.8,1.8,rain,4.75,2014,12,28,Winter,4.75,4.1,6.1571428571428575,33.300000000000004
2014-12-29,0,6.1,0.6,4.3,fog,3.3499999999999996,2014,12,29,Winter,3.3499999999999996,0,5.442857142857143,33.300000000000004
2014-12-30,0,3.3,-2.1,3.6,sun,0.5999999999999999,2014,12,30,Winter,0.5999999999999999,0,4.3,12.700000000000001
2014-12-31,0,3.3,-2.7,3,sun,0.2999999999999998,2014,12,31,Winter,0.2999999999999998,0,3.5500000000000003,7.400000000000001
2015-01-01,0,5.6,-3.2,1.2,sun,1.1999999999999997,2015,1,1,Winter,1.1999999999999997,0,2.9642857142857144,7.400000000000001
2015-01-02,1.5,5.6,0,2.3,rain,2.8,2015,1,2,Winter,2.8,1.5,2.842857142857143,8.9
2015-01-03,0,5,1.7,1.7,fog,3.35,2015,1,3,Winter,3.35,0,2.335714285714286,5.600000000000001
2015-01-04,10.2,10.6,3.3,4.5,rain,6.949999999999999,2015,1,4,Winter,6.949999999999999,10.2,2.65,11.700000000000001
2015-01-05,8.1,12.2,9.4,6.4,rain,10.8,2015,1,5,Winter,10.8,8.1,3.7142857142857144,19.8
2015-01-06,0,12.2,6.1,1.3,fog,9.149999999999999,2015,1,6,Winter,9.149999999999999,0,4.935714285714285,19.8
2015-01-07,0,7.8,5.6,1.6,fog,6.699999999999999,2015,1,7,Winter,6.699999999999999,0,5.8500000000000005,19.8
2015-01-08,0,7.8,1.7,2.6,fog,4.75,2015,1,8,Winter,4.75,0,6.357142857142857,19.8
2015-01-09,0.3,10,3.3,0.6,rain,6.65,2015,1,9,Winter,6.65,0.3,6.9071428571428575,18.6
